seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,Combined,Combined,46152,H,Ha,I,Ia,J,Ja,Jb,K,L,M,N,Na,P,Q,Qa
179e72f0ecdfeb920df685432f3f2d1a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,midas_s_72974,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Taibaiella midas_s_72974,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Taibaiella midas_s_72974,0.002387756,0.041363719,0.052861573,0.047964474,0.063674871,0.034122667,0.043439139,0.088195088,0.194544301,0.058814842,0.00120803,0.002132862,0,0,0,0
8c932073a2765a0e8639a784955bd290,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales NA NA NA,Bacteria Bacteroidota Bacteroidia Chitinophagales NA NA NA,0.015918371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41378c0d1422c99fe376b37f5e1eb290,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,0,0,0,0,0,0,0,0,0.000667772,0.000777289,0,0,0,0,0,0
f5ec59d59b201d9d82b91bbfb69dc2fc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,0,0,0,0,0,0,0,0,0,0,0,0,0.006101467,0.000474972,0,0
513be4a37b7f822529b6bc15793afd03,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,0.002387756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676c29f329b29adbd48921804b86030e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_10303,midas_s_10303,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_10303 midas_s_10303,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_10303 midas_s_10303,0.025734699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79f2b1b38f1fbd05cc7592334ee0803d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_62009,midas_s_62009,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_62009 midas_s_62009,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_62009 midas_s_62009,0.013795921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc6c7b33d252a7891fd83a442747c837,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_15828,midas_s_15828,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_15828 midas_s_15828,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_15828 midas_s_15828,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f602caee36e03c625a1f30eb97314e2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_34088,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_34088 NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_34088 NA,0.012204084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cca5f50c3116400e50fe7a3e7a0be852,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_10639,midas_s_23172,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_10639 midas_s_23172,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae midas_g_10639 midas_s_23172,0.005306124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52be19846e0f0c7f419cde01b6e10585,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,midas_s_28246,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_28246,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_28246,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14f013032d3d55ac24bde620c2d8f945,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,midas_s_905,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_905,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_905,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708043a43693e1145f5e15e5ee3b2b06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae NA NA,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0f5fe3a3ccc66ce7e67e82294654107,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,midas_g_83754,NA,Bacteria Bacteroidota Bacteroidia Cytophagales Cyclobacteriaceae midas_g_83754 NA,Bacteria Bacteroidota Bacteroidia Cytophagales Cyclobacteriaceae midas_g_83754 NA,0.230551067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9d19abf0ac81bcc64d02d91350fce35,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_9811,NA,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae midas_g_9811 NA,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae midas_g_9811 NA,0.011673472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98f44e3e61d018840fdce5dc524c719c,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Ca_Amoebophilus,midas_s_70953,Bacteria Bacteroidota Bacteroidia Cytophagales Amoebophilaceae Ca_Amoebophilus midas_s_70953,Bacteria Bacteroidota Bacteroidia Cytophagales Amoebophilaceae Ca_Amoebophilus midas_s_70953,0.003183674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a842084688427ba067307eb8662eecd,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Ca_Amoebophilus,midas_s_70953,Bacteria Bacteroidota Bacteroidia Cytophagales Amoebophilaceae Ca_Amoebophilus midas_s_70953,Bacteria Bacteroidota Bacteroidia Cytophagales Amoebophilaceae Ca_Amoebophilus midas_s_70953,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523a7e01fa5c47d91e959292759c7ac7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Persicitalea,midas_s_5441,Bacteria Bacteroidota Bacteroidia Cytophagales Spirosomaceae Persicitalea midas_s_5441,Bacteria Bacteroidota Bacteroidia Cytophagales Spirosomaceae Persicitalea midas_s_5441,0.012204084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa7645eda32b4e6cfa5a7641e34be6b8,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,NA,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium NA,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium NA,0.007959185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e96b5191533b55b247369d8649d8458d,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_2685,midas_g_4773,midas_s_4773,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_4773 midas_s_4773,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_4773 midas_s_4773,0.000795919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca532c83e87eb3e76511a71e9abf28c2,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_21794,midas_g_28956,midas_s_50779,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_21794 midas_g_28956 midas_s_50779,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_21794 midas_g_28956 midas_s_50779,0.003714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639e75a54d67c9dc93cfa31100bdc6d9,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_3695,midas_g_3695,midas_s_3695,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_3695 midas_g_3695 midas_s_3695,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_3695 midas_g_3695 midas_s_3695,0.000530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022ced45e53557d101111cdb41f49f4e,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_2685,midas_g_2685,midas_s_2685,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_2685 midas_s_2685,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_2685 midas_s_2685,0.002122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a5b1b1f58eaa67ae9c35c6521b3eb71,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,0.008489798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99b459540b7b4682716095be1962981e,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,0.037938783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e1c950d882ef8c3e0f61aa7ec52060e,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,0.011408166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2e381c85060771ec94f8f66bf491409,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 NA,0.011142859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b38c83e9f4e2a1c9ccca312a8701603,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,0.069510218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614e12aec73ab6030db3c1a7f5141bba,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,0.022020413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60ac965b34c1883a7fe6e2307252fd16,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae W5 midas_s_92,0.005836736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c487c317433b2236a0872af25cb3b3de,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,midas_s_3011,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_3011,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_3011,0.011142859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef9fddde19882aba901f1b0419ec09d8,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas NA,0.089408182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84444bac9dbd64e8d26d1a9dcfc67902,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,midas_s_7660,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_7660,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_7660,0.005306124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343d19c0bc1759a66023cbc86c92592,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,0.71261239,0.232849211,0.514519312,0.356230531,0.401428532,0.362095075,0.353718701,0.264585263,0.059209135,0.040937203,0.024885418,0.243146243,0.8328503,0.523577617,0.294918968,0.737015246
71f4b4a0a56c9a9b81c740f6e3a18596,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079162,0,0
ed2d2e8b1f87bc9682f5032af247e55d,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001424916,0,0
f9ceb4443de3c6d51433fa57c3ade975,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a061d8883eca2028db1d268500722130,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 NA,0.695898101,0.183997233,0.486326473,0.356230531,0.318374353,0.363223097,0.251326445,0.194029193,0.052531413,0.024355045,0.019811692,0.240819484,0.790140029,0.483838281,0.269640199,0.762320491
5f452e591d65c3a4fee53f0cc354ea72,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,W27,midas_g_48843,NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales W27 midas_g_48843 NA,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales W27 midas_g_48843 NA,0.003714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ade0fa13e56aac194bb3373200d6def,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,midas_s_301,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_301,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_301,0.223122495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfc10ae6c8d6d83371b3bd138d881468,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,midas_s_246,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_246,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_246,0.00557143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ced6b735a53af484d0cf4f620846dcd,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae NA NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae NA NA,0.717918514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18ca89dadf6219af5e55c04d2e77d221,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae NA NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae NA NA,0.000530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248cd8f8ef49066c9ede7752a044b0ee,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,0,0,0,0,0,0,0,0,0,0.001036385,0,0,0,0,0,0
430c875622713c0d7662add2d8e7db60,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,0,0.400087006,0.412320271,0.357308385,0.127349741,0.172023361,0.105495051,0.485072981,0.505948737,0.621312737,0.27084033,0.112266088,0.036608804,0.02232369,0.028087521,0.009489467
0e81a770249139559c5cb218c03695f9,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_43704,0,0,0,0,0,0,0,0,0.000890363,0,0,0,0,0,0,0
e1382120e151d51cb3b3b6900845f1c8,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,midas_s_21122,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfomicrobiaceae Desulfomicrobium midas_s_21122,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfomicrobiaceae Desulfomicrobium midas_s_21122,1.453612542,0.00285267,0,0,0,0.000846017,0,0,0,0,0,0,0,0,0,0
bb617d32673d5f60d6216a07ad7a42bc,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,midas_s_76151,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_76151,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_76151,0.230816374,0,0,0,0,0,0,0,1.258082826,0.017618543,0.004348908,0.026369927,0,0.005541342,0,0
5cb2b4186e2e95521540e2ccbafcb4c9,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,0,0.188276238,0.15153651,0.123953135,0,0.032994645,0,0.074965824,0.011574718,0.061923997,0.018362056,0,0,0,0,0
b3d8bf326297fb9b18ea4fef1ce8d4a6,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,0,2.229361822,1.762052439,1.698157949,1.841034301,0.586853467,0.487138912,0,0,0.496687455,0.563666806,1.24656076,0.689465817,0.909413314,0.724658034,0.907825647
57568ab86419e6655ce098557e7735c9,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio NA,0,0,0,0.001077853,0,0,0,0,0,0,0,0,0,0,0,0
dd07e924156039f8e953d5ea58ab5023,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,Ca_Phosphitivoracaceae,Ca_Phosphitivorax,Ca_Phosphitivorax_butyraticus,Bacteria SAR324_cladeMarine_group_B midas_c_814 midas_o_928 Ca_Phosphitivoracaceae Ca_Phosphitivorax Ca_Phosphitivorax_butyraticus,Bacteria SAR324_cladeMarine_group_B midas_c_814 midas_o_928 Ca_Phosphitivoracaceae Ca_Phosphitivorax Ca_Phosphitivorax_butyraticus,0.001591837,0,0,0,0,0,0,0,0,0,0.001691242,0.028696686,0.039659538,0.038314419,0.050557537,0.034794711
211c2bf941e5c4e05078cf20a194b0be,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,Ca_Phosphitivoracaceae,Ca_Phosphitivorax,midas_s_1011,Bacteria SAR324_cladeMarine_group_B midas_c_814 midas_o_928 Ca_Phosphitivoracaceae Ca_Phosphitivorax midas_s_1011,Bacteria SAR324_cladeMarine_group_B midas_c_814 midas_o_928 Ca_Phosphitivoracaceae Ca_Phosphitivorax midas_s_1011,0.003714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01b7b2f1ca2a80d06d14877e3b3a0182,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Ochrobactrum NA,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Ochrobactrum NA,0,0,0,0,0,0,0,0,0,0,0,0.000387793,0,0,0,0
164212c0910ca9770a6bd13bcb2c5d05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hyphomonas NA,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hyphomonas NA,0.146183703,0.019968692,0.035241049,0.024790627,0.060906398,0.018330358,0,0,0.003561452,0.008809271,0.002899272,0.003684034,0.012202935,0.001741564,0,0
0afdd7eddb9a71ce53cf6487747ec98c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,midas_s_5283,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hirschia midas_s_5283,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hirschia midas_s_5283,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831cff0214f7446fab90ddfedf7bfcee,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Chthonobacter,midas_s_42368,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae Chthonobacter midas_s_42368,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae Chthonobacter midas_s_42368,0.004244899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e4fb8a4429348304afe0d042e3cb39a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_40289,midas_s_40289,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae midas_g_40289 midas_s_40289,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae midas_g_40289 midas_s_40289,0.001061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118852b957010ee00ae4dbb8665ad57e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,midas_s_3786,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Labraceae Labrys midas_s_3786,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Labraceae Labrys midas_s_3786,0.021755106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027ffc215349056379fe132f318a66a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bauldia,NA,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia NA,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia NA,0.001326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb9d8df11e01ae4c33acac6db5a518b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bauldia,midas_s_3392,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia midas_s_3392,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia midas_s_3392,0.082775527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533932a1509abc329353a9d98d3f519,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bauldia,midas_s_6764,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia midas_s_6764,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia midas_s_6764,0.002387756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
